"variable" "activity" "subjectid" "average"
"359" "frequencyaccelerationjerkmeanY" "walkingupstairs" "29" -0.408886605510204
"360" "frequencyaccelerationjerkmeanY" "walkingupstairs" "30" -0.592919440769231
"361" "frequencyaccelerationjerkmeanZ" "laying" "1" -0.9480609042
"362" "frequencyaccelerationjerkmeanZ" "laying" "2" -0.986197134583333
"363" "frequencyaccelerationjerkmeanZ" "laying" "3" -0.979122344354839
"364" "frequencyaccelerationjerkmeanZ" "laying" "4" -0.975383329444444
"365" "frequencyaccelerationjerkmeanZ" "laying" "5" -0.983250309423077
"366" "frequencyaccelerationjerkmeanZ" "laying" "6" -0.954425844736842
"367" "frequencyaccelerationjerkmeanZ" "laying" "7" -0.969524977692308
"368" "frequencyaccelerationjerkmeanZ" "laying" "8" -0.962111136666667
"369" "frequencyaccelerationjerkmeanZ" "laying" "9" -0.955909215
"370" "frequencyaccelerationjerkmeanZ" "laying" "10" -0.972592212931034
"371" "frequencyaccelerationjerkmeanZ" "laying" "11" -0.979564844210526
"372" "frequencyaccelerationjerkmeanZ" "laying" "12" -0.967149695166667
"373" "frequencyaccelerationjerkmeanZ" "laying" "13" -0.980994601935484
"374" "frequencyaccelerationjerkmeanZ" "laying" "14" -0.968593195686275
"375" "frequencyaccelerationjerkmeanZ" "laying" "15" -0.97477568375
"376" "frequencyaccelerationjerkmeanZ" "laying" "16" -0.985544945285714
"377" "frequencyaccelerationjerkmeanZ" "laying" "17" -0.98038005915493
"378" "frequencyaccelerationjerkmeanZ" "laying" "18" -0.989116865846154
"379" "frequencyaccelerationjerkmeanZ" "laying" "19" -0.986506488795181
"380" "frequencyaccelerationjerkmeanZ" "laying" "20" -0.982876212058823
"381" "frequencyaccelerationjerkmeanZ" "laying" "21" -0.981630805333333
"382" "frequencyaccelerationjerkmeanZ" "laying" "22" -0.970918941666667
"383" "frequencyaccelerationjerkmeanZ" "laying" "23" -0.982415511805556
"384" "frequencyaccelerationjerkmeanZ" "laying" "24" -0.981549689583333
"385" "frequencyaccelerationjerkmeanZ" "laying" "25" -0.962632674520548
"386" "frequencyaccelerationjerkmeanZ" "laying" "26" -0.987308252236842
"387" "frequencyaccelerationjerkmeanZ" "laying" "27" -0.988033129054054
"388" "frequencyaccelerationjerkmeanZ" "laying" "28" -0.970251565375
"389" "frequencyaccelerationjerkmeanZ" "laying" "29" -0.992018447826087
"390" "frequencyaccelerationjerkmeanZ" "laying" "30" -0.975632420428571
"391" "frequencyaccelerationjerkmeanZ" "sitting" "1" -0.986053092340425
"392" "frequencyaccelerationjerkmeanZ" "sitting" "2" -0.985129050217391
"393" "frequencyaccelerationjerkmeanZ" "sitting" "3" -0.970845669423077
"394" "frequencyaccelerationjerkmeanZ" "sitting" "4" -0.9751549056
"395" "frequencyaccelerationjerkmeanZ" "sitting" "5" -0.969501330681818
"396" "frequencyaccelerationjerkmeanZ" "sitting" "6" -0.954199785636364
"397" "frequencyaccelerationjerkmeanZ" "sitting" "7" -0.968503504791667
"398" "frequencyaccelerationjerkmeanZ" "sitting" "8" -0.982995311086956
"399" "frequencyaccelerationjerkmeanZ" "sitting" "9" -0.9575269752
"400" "frequencyaccelerationjerkmeanZ" "sitting" "10" -0.986056767777778
"401" "frequencyaccelerationjerkmeanZ" "sitting" "11" -0.981124861320755
"402" "frequencyaccelerationjerkmeanZ" "sitting" "12" -0.975551564117647
"403" "frequencyaccelerationjerkmeanZ" "sitting" "13" -0.985261204693878
"404" "frequencyaccelerationjerkmeanZ" "sitting" "14" -0.97275196962963
"405" "frequencyaccelerationjerkmeanZ" "sitting" "15" -0.984908418474576
"406" "frequencyaccelerationjerkmeanZ" "sitting" "16" -0.981178036811594
"407" "frequencyaccelerationjerkmeanZ" "sitting" "17" -0.9888280653125
"408" "frequencyaccelerationjerkmeanZ" "sitting" "18" -0.988689671578947
"409" "frequencyaccelerationjerkmeanZ" "sitting" "19" -0.98398048
"410" "frequencyaccelerationjerkmeanZ" "sitting" "20" -0.973211461363636
"411" "frequencyaccelerationjerkmeanZ" "sitting" "21" -0.983434322941176
"412" "frequencyaccelerationjerkmeanZ" "sitting" "22" -0.975330718709677
"413" "frequencyaccelerationjerkmeanZ" "sitting" "23" -0.972656226029412
"414" "frequencyaccelerationjerkmeanZ" "sitting" "24" -0.981971300147059
"415" "frequencyaccelerationjerkmeanZ" "sitting" "25" -0.986326396461538
"416" "frequencyaccelerationjerkmeanZ" "sitting" "26" -0.987989982948718
"417" "frequencyaccelerationjerkmeanZ" "sitting" "27" -0.987087721142857
"418" "frequencyaccelerationjerkmeanZ" "sitting" "28" -0.972939551944444
"419" "frequencyaccelerationjerkmeanZ" "sitting" "29" -0.988470241
"420" "frequencyaccelerationjerkmeanZ" "sitting" "30" -0.985978315322581
"421" "frequencyaccelerationjerkmeanZ" "standing" "1" -0.990752166037736
"422" "frequencyaccelerationjerkmeanZ" "standing" "2" -0.979775152037037
"423" "frequencyaccelerationjerkmeanZ" "standing" "3" -0.969174903442623
"424" "frequencyaccelerationjerkmeanZ" "standing" "4" -0.968648411607143
"425" "frequencyaccelerationjerkmeanZ" "standing" "5" -0.958438726607143
"426" "frequencyaccelerationjerkmeanZ" "standing" "6" -0.963743518070175
"427" "frequencyaccelerationjerkmeanZ" "standing" "7" -0.968229643018868
"428" "frequencyaccelerationjerkmeanZ" "standing" "8" -0.979477193333333
"429" "frequencyaccelerationjerkmeanZ" "standing" "9" -0.967129200444444
"430" "frequencyaccelerationjerkmeanZ" "standing" "10" -0.972241512272727
"431" "frequencyaccelerationjerkmeanZ" "standing" "11" -0.988460788085106
"432" "frequencyaccelerationjerkmeanZ" "standing" "12" -0.971122527868852
"433" "frequencyaccelerationjerkmeanZ" "standing" "13" -0.98460855877193
"434" "frequencyaccelerationjerkmeanZ" "standing" "14" -0.966718434333333
"435" "frequencyaccelerationjerkmeanZ" "standing" "15" -0.982632302830189
"436" "frequencyaccelerationjerkmeanZ" "standing" "16" -0.986091891538462
"437" "frequencyaccelerationjerkmeanZ" "standing" "17" -0.989563633076923
"438" "frequencyaccelerationjerkmeanZ" "standing" "18" -0.986265653561644
"439" "frequencyaccelerationjerkmeanZ" "standing" "19" -0.983463295479452
"440" "frequencyaccelerationjerkmeanZ" "standing" "20" -0.952741107945206
"441" "frequencyaccelerationjerkmeanZ" "standing" "21" -0.974780645393258
"442" "frequencyaccelerationjerkmeanZ" "standing" "22" -0.977567430952381
"443" "frequencyaccelerationjerkmeanZ" "standing" "23" -0.969610229705882
"444" "frequencyaccelerationjerkmeanZ" "standing" "24" -0.974170468405797
"445" "frequencyaccelerationjerkmeanZ" "standing" "25" -0.984832251216216
"446" "frequencyaccelerationjerkmeanZ" "standing" "26" -0.984563921216216
"447" "frequencyaccelerationjerkmeanZ" "standing" "27" -0.9851113755
"448" "frequencyaccelerationjerkmeanZ" "standing" "28" -0.964751238734177
"449" "frequencyaccelerationjerkmeanZ" "standing" "29" -0.988541579384615
"450" "frequencyaccelerationjerkmeanZ" "standing" "30" -0.962892627966102
"451" "frequencyaccelerationjerkmeanZ" "walking" "1" -0.468999224631579
"452" "frequencyaccelerationjerkmeanZ" "walking" "2" -0.554956709661017
"453" "frequencyaccelerationjerkmeanZ" "walking" "3" -0.514137255344828
"454" "frequencyaccelerationjerkmeanZ" "walking" "4" -0.728991595666667
"455" "frequencyaccelerationjerkmeanZ" "walking" "5" -0.590496615535714
"456" "frequencyaccelerationjerkmeanZ" "walking" "6" -0.541438616140351
"457" "frequencyaccelerationjerkmeanZ" "walking" "7" -0.106490372892632
"458" "frequencyaccelerationjerkmeanZ" "walking" "8" -0.361563262083333
"459" "frequencyaccelerationjerkmeanZ" "walking" "9" -0.399541245192308
"460" "frequencyaccelerationjerkmeanZ" "walking" "10" -0.464020508867925
"461" "frequencyaccelerationjerkmeanZ" "walking" "11" -0.69259387220339
"462" "frequencyaccelerationjerkmeanZ" "walking" "12" -0.4913861728
"463" "frequencyaccelerationjerkmeanZ" "walking" "13" -0.342263716894737
"464" "frequencyaccelerationjerkmeanZ" "walking" "14" -0.415899179152542
"465" "frequencyaccelerationjerkmeanZ" "walking" "15" -0.648905254074074
"466" "frequencyaccelerationjerkmeanZ" "walking" "16" -0.422332394117647
"467" "frequencyaccelerationjerkmeanZ" "walking" "17" -0.523427055737705
"468" "frequencyaccelerationjerkmeanZ" "walking" "18" -0.601147246785714
"469" "frequencyaccelerationjerkmeanZ" "walking" "19" -0.129367902596154
"470" "frequencyaccelerationjerkmeanZ" "walking" "20" -0.34599447627451
"471" "frequencyaccelerationjerkmeanZ" "walking" "21" -0.405700157884615
"472" "frequencyaccelerationjerkmeanZ" "walking" "22" -0.281973435652174
"473" "frequencyaccelerationjerkmeanZ" "walking" "23" -0.0572021324745763
"474" "frequencyaccelerationjerkmeanZ" "walking" "24" -0.469920224310345
"475" "frequencyaccelerationjerkmeanZ" "walking" "25" -0.659286392837838
"476" "frequencyaccelerationjerkmeanZ" "walking" "26" -0.398673189830508
"477" "frequencyaccelerationjerkmeanZ" "walking" "27" -0.382617091578947
"478" "frequencyaccelerationjerkmeanZ" "walking" "28" -0.498754491111111
"479" "frequencyaccelerationjerkmeanZ" "walking" "29" -0.394877826981132
"480" "frequencyaccelerationjerkmeanZ" "walking" "30" -0.467030710153846
"481" "frequencyaccelerationjerkmeanZ" "walkingdownstairs" "1" -0.288334735714286
"482" "frequencyaccelerationjerkmeanZ" "walkingdownstairs" "2" -0.271498721106383
"483" "frequencyaccelerationjerkmeanZ" "walkingdownstairs" "3" -0.529059450612245
"484" "frequencyaccelerationjerkmeanZ" "walkingdownstairs" "4" -0.583917371333333
"485" "frequencyaccelerationjerkmeanZ" "walkingdownstairs" "5" -0.491979946170213
"486" "frequencyaccelerationjerkmeanZ" "walkingdownstairs" "6" -0.283086205125
"487" "frequencyaccelerationjerkmeanZ" "walkingdownstairs" "7" -0.296494902765957
"488" "frequencyaccelerationjerkmeanZ" "walkingdownstairs" "8" 0.0586096890447368
"489" "frequencyaccelerationjerkmeanZ" "walkingdownstairs" "9" -0.293677789595238
"490" "frequencyaccelerationjerkmeanZ" "walkingdownstairs" "10" -0.240679035428947
"491" "frequencyaccelerationjerkmeanZ" "walkingdownstairs" "11" -0.530225529130435
"492" "frequencyaccelerationjerkmeanZ" "walkingdownstairs" "12" -0.451614324565217
"493" "frequencyaccelerationjerkmeanZ" "walkingdownstairs" "13" -0.276138039897872
"494" "frequencyaccelerationjerkmeanZ" "walkingdownstairs" "14" -0.0248789805888889
"495" "frequencyaccelerationjerkmeanZ" "walkingdownstairs" "15" -0.345376541261905
"496" "frequencyaccelerationjerkmeanZ" "walkingdownstairs" "16" -0.241974080021277
"497" "frequencyaccelerationjerkmeanZ" "walkingdownstairs" "17" -0.498668458043478
"498" "frequencyaccelerationjerkmeanZ" "walkingdownstairs" "18" -0.622135895090909
"499" "frequencyaccelerationjerkmeanZ" "walkingdownstairs" "19" 0.0595905768717949
"500" "frequencyaccelerationjerkmeanZ" "walkingdownstairs" "20" -0.356220245355556
"501" "frequencyaccelerationjerkmeanZ" "walkingdownstairs" "21" -0.196838264546667
"502" "frequencyaccelerationjerkmeanZ" "walkingdownstairs" "22" -0.419534253611111
"503" "frequencyaccelerationjerkmeanZ" "walkingdownstairs" "23" 0.157775692377778
"504" "frequencyaccelerationjerkmeanZ" "walkingdownstairs" "24" -0.250000183381818
"505" "frequencyaccelerationjerkmeanZ" "walkingdownstairs" "25" -0.686843959310345
"506" "frequencyaccelerationjerkmeanZ" "walkingdownstairs" "26" -0.3601146078
"507" "frequencyaccelerationjerkmeanZ" "walkingdownstairs" "27" -0.343626396295455
"508" "frequencyaccelerationjerkmeanZ" "walkingdownstairs" "28" -0.365287434717391
"509" "frequencyaccelerationjerkmeanZ" "walkingdownstairs" "29" -0.411173451875
"510" "frequencyaccelerationjerkmeanZ" "walkingdownstairs" "30" -0.399688694032258
"511" "frequencyaccelerationjerkmeanZ" "walkingupstairs" "1" -0.685474353962264
"512" "frequencyaccelerationjerkmeanZ" "walkingupstairs" "2" -0.522728063333333
"513" "frequencyaccelerationjerkmeanZ" "walkingupstairs" "3" -0.677314534067797
"514" "frequencyaccelerationjerkmeanZ" "walkingupstairs" "4" -0.690106934230769
"515" "frequencyaccelerationjerkmeanZ" "walkingupstairs" "5" -0.606717464680851
"516" "frequencyaccelerationjerkmeanZ" "walkingupstairs" "6" -0.549314615882353
"517" "frequencyaccelerationjerkmeanZ" "walkingupstairs" "7" -0.581764526862745
"518" "frequencyaccelerationjerkmeanZ" "walkingupstairs" "8" -0.386655803658537
"519" "frequencyaccelerationjerkmeanZ" "walkingupstairs" "9" -0.615125710612245
"520" "frequencyaccelerationjerkmeanZ" "walkingupstairs" "10" -0.553230667234043
"521" "frequencyaccelerationjerkmeanZ" "walkingupstairs" "11" -0.765387905555556
"522" "frequencyaccelerationjerkmeanZ" "walkingupstairs" "12" -0.687929868653846
"523" "frequencyaccelerationjerkmeanZ" "walkingupstairs" "13" -0.631496434363636
"524" "frequencyaccelerationjerkmeanZ" "walkingupstairs" "14" -0.264008468333333
"525" "frequencyaccelerationjerkmeanZ" "walkingupstairs" "15" -0.714554172708333
"526" "frequencyaccelerationjerkmeanZ" "walkingupstairs" "16" -0.565220840588235
"527" "frequencyaccelerationjerkmeanZ" "walkingupstairs" "17" -0.633017707916667
"528" "frequencyaccelerationjerkmeanZ" "walkingupstairs" "18" -0.736149274137931
"529" "frequencyaccelerationjerkmeanZ" "walkingupstairs" "19" -0.3806571232
"530" "frequencyaccelerationjerkmeanZ" "walkingupstairs" "20" -0.492755895098039
"531" "frequencyaccelerationjerkmeanZ" "walkingupstairs" "21" -0.519815170851064
"532" "frequencyaccelerationjerkmeanZ" "walkingupstairs" "22" -0.414448875714286
"533" "frequencyaccelerationjerkmeanZ" "walkingupstairs" "23" -0.346605238039216
"534" "frequencyaccelerationjerkmeanZ" "walkingupstairs" "24" -0.48339098779661
"535" "frequencyaccelerationjerkmeanZ" "walkingupstairs" "25" -0.793266971230769
"536" "frequencyaccelerationjerkmeanZ" "walkingupstairs" "26" -0.639741264909091
"537" "frequencyaccelerationjerkmeanZ" "walkingupstairs" "27" -0.608544241568627
"538" "frequencyaccelerationjerkmeanZ" "walkingupstairs" "28" -0.587813565294118
"539" "frequencyaccelerationjerkmeanZ" "walkingupstairs" "29" -0.646198587755102
"540" "frequencyaccelerationjerkmeanZ" "walkingupstairs" "30" -0.737803881230769
"541" "frequencyaccelerationjerkstandarddeviationX" "laying" "1" -0.9641607086
"542" "frequencyaccelerationjerkstandarddeviationX" "laying" "2" -0.987250255833333
"543" "frequencyaccelerationjerkstandarddeviationX" "laying" "3" -0.983122615967742
"544" "frequencyaccelerationjerkstandarddeviationX" "laying" "4" -0.980079292592593
"545" "frequencyaccelerationjerkstandarddeviationX" "laying" "5" -0.985625270384615
"546" "frequencyaccelerationjerkstandarddeviationX" "laying" "6" -0.968619159473684
"547" "frequencyaccelerationjerkstandarddeviationX" "laying" "7" -0.983560175384615
"548" "frequencyaccelerationjerkstandarddeviationX" "laying" "8" -0.975959911481481
"549" "frequencyaccelerationjerkstandarddeviationX" "laying" "9" -0.9686013042
"550" "frequencyaccelerationjerkstandarddeviationX" "laying" "10" -0.978904364137931
"551" "frequencyaccelerationjerkstandarddeviationX" "laying" "11" -0.987122678245614
"552" "frequencyaccelerationjerkstandarddeviationX" "laying" "12" -0.972820011166667
"553" "frequencyaccelerationjerkstandarddeviationX" "laying" "13" -0.98707817516129
"554" "frequencyaccelerationjerkstandarddeviationX" "laying" "14" -0.973491388039216
"555" "frequencyaccelerationjerkstandarddeviationX" "laying" "15" -0.983949290694444
"556" "frequencyaccelerationjerkstandarddeviationX" "laying" "16" -0.989287359142857
"557" "frequencyaccelerationjerkstandarddeviationX" "laying" "17" -0.983213244366197
"558" "frequencyaccelerationjerkstandarddeviationX" "laying" "18" -0.986641245846154
"559" "frequencyaccelerationjerkstandarddeviationX" "laying" "19" -0.985278006987952
"560" "frequencyaccelerationjerkstandarddeviationX" "laying" "20" -0.986213883088235
"561" "frequencyaccelerationjerkstandarddeviationX" "laying" "21" -0.987061376777778
"562" "frequencyaccelerationjerkstandarddeviationX" "laying" "22" -0.974126068055556
"563" "frequencyaccelerationjerkstandarddeviationX" "laying" "23" -0.987840852638889
"564" "frequencyaccelerationjerkstandarddeviationX" "laying" "24" -0.988140517777778
"565" "frequencyaccelerationjerkstandarddeviationX" "laying" "25" -0.976423984657534
"566" "frequencyaccelerationjerkstandarddeviationX" "laying" "26" -0.990410106973684
"567" "frequencyaccelerationjerkstandarddeviationX" "laying" "27" -0.987477465405405
"568" "frequencyaccelerationjerkstandarddeviationX" "laying" "28" -0.98220590125
"569" "frequencyaccelerationjerkstandarddeviationX" "laying" "29" -0.99254347826087
"570" "frequencyaccelerationjerkstandarddeviationX" "laying" "30" -0.980350748142857
"571" "frequencyaccelerationjerkstandarddeviationX" "sitting" "1" -0.987492994468085
"572" "frequencyaccelerationjerkstandarddeviationX" "sitting" "2" -0.989459107391304
"573" "frequencyaccelerationjerkstandarddeviationX" "sitting" "3" -0.976283534807692
"574" "frequencyaccelerationjerkstandarddeviationX" "sitting" "4" -0.9787769122
"575" "frequencyaccelerationjerkstandarddeviationX" "sitting" "5" -0.976530547272727
"576" "frequencyaccelerationjerkstandarddeviationX" "sitting" "6" -0.971488767454545
"577" "frequencyaccelerationjerkstandarddeviationX" "sitting" "7" -0.984026344375
"578" "frequencyaccelerationjerkstandarddeviationX" "sitting" "8" -0.986913610652174
"579" "frequencyaccelerationjerkstandarddeviationX" "sitting" "9" -0.9666604036
"580" "frequencyaccelerationjerkstandarddeviationX" "sitting" "10" -0.989550917407407
"581" "frequencyaccelerationjerkstandarddeviationX" "sitting" "11" -0.981607942075472
"582" "frequencyaccelerationjerkstandarddeviationX" "sitting" "12" -0.977980349019608
"583" "frequencyaccelerationjerkstandarddeviationX" "sitting" "13" -0.99368217
"584" "frequencyaccelerationjerkstandarddeviationX" "sitting" "14" -0.981920831111111
"585" "frequencyaccelerationjerkstandarddeviationX" "sitting" "15" -0.989314359661017
"586" "frequencyaccelerationjerkstandarddeviationX" "sitting" "16" -0.991567867681159
